Year,Team,matches_total,wins_total,draws_total,losses_total,goals_for_total,goals_against_total,avg_attendance,away_matches,home_matches,away_wins,home_wins,away_avg_attendance,home_avg_attendance,win_attendance_avg,away_win_attendance_avg,home_win_attendance_avg,goal_balance_total,win_rate_total,home_win_rate,away_win_rate,home_away_win_rate_delta,attendance_win_minus_avg,home_away_win_attendance_delta,HostCountry,Winner,QualifiedTeams,tournament_matches_played,tournament_attendance,is_host_team,is_world_cup_winner
2006.0,Germany,7,5,1,1,14.0,6.0,65428.57142857143,1.0,6.0,1.0,4.0,72000.0,64333.333333333336,64200.0,72000.0,62250.0,8.0,0.7142857142857143,0.6666666666666666,1.0,-0.33333333333333337,-1228.5714285714275,-9750.0,Germany,Italy,32,64,3359439,1,0
2006.0,Ghana,4,2,0,2,4.0,6.0,48500.0,3.0,1.0,1.0,1.0,51000.0,41000.0,43000.0,45000.0,41000.0,-2.0,0.5,1.0,0.3333333333333333,0.6666666666666667,-5500.0,-4000.0,Germany,Italy,32,64,3359439,0,0
2006.0,IR Iran,1,0,0,1,0.0,2.0,48000.0,1.0,0.0,0.0,0.0,48000.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-48000.0,0.0,Germany,Italy,32,64,3359439,0,0
2006.0,Iran,2,0,1,1,2.0,4.0,39500.0,1.0,1.0,0.0,0.0,41000.0,38000.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-39500.0,0.0,Germany,Italy,32,64,3359439,0,0
2006.0,Italy,7,5,2,0,12.0,2.0,52714.28571428572,2.0,5.0,2.0,3.0,57500.0,50800.0,50800.0,57500.0,46333.333333333336,10.0,0.7142857142857143,0.6,1.0,-0.4,-1914.2857142857174,-11166.666666666664,Germany,Italy,32,64,3359439,0,1
2006.0,Japan,3,0,1,2,2.0,7.0,50666.666666666664,1.0,2.0,0.0,0.0,46000.0,53000.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-50666.666666666664,0.0,Germany,Italy,32,64,3359439,0,0
2006.0,Korea Republic,3,1,1,1,3.0,4.0,44666.666666666664,2.0,1.0,0.0,1.0,43000.0,48000.0,48000.0,0.0,48000.0,-1.0,0.3333333333333333,1.0,0.0,1.0,3333.3333333333358,48000.0,Germany,Italy,32,64,3359439,0,0
2006.0,Mexico,4,1,1,2,5.0,5.0,44750.0,2.0,2.0,0.0,1.0,47500.0,42000.0,41000.0,0.0,41000.0,0.0,0.25,0.5,0.0,0.5,-3750.0,41000.0,Germany,Italy,32,64,3359439,0,0
2006.0,Netherlands,4,2,1,1,3.0,2.0,46000.0,2.0,2.0,1.0,1.0,42000.0,50000.0,47500.0,43000.0,52000.0,1.0,0.5,0.5,0.5,0.0,1500.0,9000.0,Germany,Italy,32,64,3359439,0,0
2006.0,Paraguay,3,1,0,2,2.0,2.0,55333.333333333336,2.0,1.0,0.0,1.0,60000.0,46000.0,46000.0,0.0,46000.0,0.0,0.3333333333333333,1.0,0.0,1.0,-9333.333333333336,46000.0,Germany,Italy,32,64,3359439,0,0
2006.0,Poland,3,1,0,2,2.0,4.0,53333.333333333336,2.0,1.0,1.0,0.0,54000.0,52000.0,43000.0,43000.0,0.0,-2.0,0.3333333333333333,0.0,0.5,-0.5,-10333.333333333336,-43000.0,Germany,Italy,32,64,3359439,0,0
2006.0,Portugal,7,4,1,2,7.0,5.0,50857.142857142855,3.0,4.0,1.0,3.0,49666.666666666664,51750.0,46500.0,45000.0,47000.0,2.0,0.5714285714285714,0.75,0.3333333333333333,0.4166666666666667,-4357.142857142855,2000.0,Germany,Italy,32,64,3359439,0,0
2006.0,Saudi Arabia,3,0,1,2,2.0,7.0,54000.0,1.0,2.0,0.0,0.0,66000.0,48000.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-54000.0,0.0,Germany,Italy,32,64,3359439,0,0
2006.0,Spain,4,3,0,1,9.0,4.0,46000.0,1.0,3.0,1.0,2.0,46000.0,46000.0,47000.0,46000.0,47500.0,5.0,0.75,0.6666666666666666,1.0,-0.33333333333333337,1000.0,1500.0,Germany,Italy,32,64,3359439,0,0
2006.0,Sweden,4,1,2,1,3.0,4.0,61489.75,2.0,2.0,0.0,1.0,64479.5,58500.0,72000.0,0.0,72000.0,-1.0,0.25,0.5,0.0,0.5,10510.25,72000.0,Germany,Italy,32,64,3359439,0,0
2006.0,Switzerland,4,2,2,0,4.0,0.0,51250.0,2.0,2.0,1.0,1.0,58500.0,44000.0,54000.0,65000.0,43000.0,4.0,0.5,0.5,0.5,0.0,2750.0,-22000.0,Germany,Italy,32,64,3359439,0,0
2006.0,Togo,3,0,0,3,1.0,6.0,52666.666666666664,1.0,2.0,0.0,0.0,48000.0,55000.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-52666.666666666664,0.0,Germany,Italy,32,64,3359439,0,0
2006.0,Tunisia,3,0,1,2,3.0,6.0,63333.333333333336,2.0,1.0,0.0,0.0,62000.0,66000.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-63333.333333333336,0.0,Germany,Italy,32,64,3359439,0,0
2006.0,USA,3,0,1,2,2.0,6.0,46333.333333333336,2.0,1.0,0.0,0.0,43500.0,52000.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,-46333.333333333336,0.0,Germany,Italy,32,64,3359439,0,0
2006.0,Ukraine,5,2,1,2,5.0,7.0,52000.0,4.0,1.0,1.0,1.0,47000.0,72000.0,61000.0,50000.0,72000.0,-2.0,0.4,1.0,0.25,0.75,9000.0,22000.0,Germany,Italy,32,64,3359439,0,0
2006.0,"rn"">Serbia and Montenegro",3,0,0,3,2.0,10.0,53666.666666666664,2.0,1.0,0.0,0.0,59000.0,43000.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,-53666.666666666664,0.0,Germany,Italy,32,64,3359439,0,0
2006.0,"rn"">Trinidad and Tobago",3,0,1,2,0.0,4.0,49986.333333333336,2.0,1.0,0.0,0.0,43500.0,62959.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,-49986.333333333336,0.0,Germany,Italy,32,64,3359439,0,0
2010.0,Algeria,3,0,1,2,0.0,2.0,43417.333333333336,2.0,1.0,0.0,0.0,49963.5,30325.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-43417.333333333336,0.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Argentina,5,4,0,1,10.0,6.0,65045.6,1.0,4.0,1.0,3.0,38891.0,71584.25,65282.0,38891.0,74079.0,4.0,0.8,0.75,1.0,-0.25,236.40000000000146,35188.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Australia,3,1,1,1,3.0,6.0,45102.666666666664,2.0,1.0,0.0,1.0,48736.0,37836.0,37836.0,0.0,37836.0,-3.0,0.3333333333333333,1.0,0.0,1.0,-7266.666666666664,37836.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Brazil,5,3,1,1,9.0,4.0,59156.0,2.0,3.0,0.0,3.0,51449.0,64294.0,64294.0,0.0,64294.0,5.0,0.6,1.0,0.0,1.0,5138.0,64294.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Cameroon,3,0,0,3,2.0,5.0,43929.0,1.0,2.0,0.0,0.0,30620.0,50583.5,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-43929.0,0.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Chile,4,2,0,2,3.0,5.0,40897.5,2.0,2.0,1.0,1.0,43380.0,38415.0,33768.0,32664.0,34872.0,-2.0,0.5,0.5,0.5,0.0,-7129.5,2208.0,South Africa,Spain,32,64,3178856,0,0
2010.0,C�te d'Ivoire,3,1,1,1,4.0,3.0,52084.0,2.0,1.0,1.0,0.0,59609.0,37034.0,34763.0,34763.0,0.0,1.0,0.3333333333333333,0.0,0.5,-0.5,-17321.0,-34763.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Denmark,3,1,0,2,3.0,6.0,49835.333333333336,2.0,1.0,1.0,0.0,60769.5,27967.0,38074.0,38074.0,0.0,-3.0,0.3333333333333333,0.0,0.5,-0.5,-11761.333333333336,-38074.0,South Africa,Spain,32,64,3178856,0,0
2010.0,England,4,1,2,1,3.0,5.0,45037.25,2.0,2.0,1.0,0.0,38701.5,51373.0,36893.0,36893.0,0.0,-2.0,0.25,0.0,0.5,-0.5,-8144.25,-36893.0,South Africa,Spain,32,64,3178856,0,0
2010.0,France,3,0,1,2,1.0,4.0,46295.0,1.0,2.0,0.0,0.0,64100.0,37392.5,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-46295.0,0.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Germany,7,5,0,2,16.0,5.0,55167.0,3.0,4.0,3.0,2.0,61248.333333333336,50606.0,57383.0,61248.333333333336,51585.0,11.0,0.7142857142857143,0.5,1.0,-0.5,2216.0,-9663.333333333336,South Africa,Spain,32,64,3178856,0,0
2010.0,Ghana,5,2,2,1,5.0,4.0,55205.8,3.0,2.0,2.0,0.0,52608.666666666664,59101.5,36904.5,36904.5,0.0,1.0,0.4,0.0,0.6666666666666666,-0.6666666666666666,-18301.300000000003,-36904.5,South Africa,Spain,32,64,3178856,0,0
2010.0,Greece,3,1,0,2,2.0,5.0,33999.0,1.0,2.0,0.0,1.0,31513.0,35242.0,31593.0,0.0,31593.0,-3.0,0.3333333333333333,0.5,0.0,0.5,-2406.0,31593.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Honduras,3,0,1,2,0.0,3.0,38364.0,2.0,1.0,0.0,0.0,41214.0,32664.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-38364.0,0.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Italy,3,0,2,1,4.0,5.0,51503.333333333336,1.0,2.0,0.0,0.0,53412.0,50549.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-51503.333333333336,0.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Japan,4,2,1,1,4.0,2.0,39334.75,3.0,1.0,1.0,1.0,42239.666666666664,30620.0,29293.5,27967.0,30620.0,2.0,0.5,1.0,0.3333333333333333,0.6666666666666667,-10041.25,2653.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Korea DPR,3,0,0,3,1.0,12.0,50912.666666666664,2.0,1.0,0.0,0.0,58987.5,34763.0,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,-50912.666666666664,0.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Korea Republic,4,1,1,2,6.0,8.0,51539.5,3.0,1.0,0.0,1.0,58215.0,31513.0,31513.0,0.0,31513.0,-2.0,0.25,1.0,0.0,1.0,-20026.5,31513.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Mexico,4,1,1,2,4.0,5.0,59415.5,3.0,1.0,1.0,0.0,68079.0,33425.0,35370.0,35370.0,0.0,-1.0,0.25,0.0,0.3333333333333333,-0.3333333333333333,-24045.5,-35370.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Netherlands,7,6,0,1,12.0,6.0,65383.57142857143,2.0,5.0,2.0,4.0,62786.0,66422.6,62199.166666666664,62786.0,61905.75,6.0,0.8571428571428571,0.8,1.0,-0.19999999999999996,-3184.4047619047633,-880.25,South Africa,Spain,32,64,3178856,0,0
2010.0,New Zealand,3,0,3,0,2.0,2.0,32316.666666666668,2.0,1.0,0.0,0.0,36539.5,23871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32316.666666666668,0.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Nigeria,3,0,1,2,3.0,5.0,49717.666666666664,2.0,1.0,0.0,0.0,43639.5,61874.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-49717.666666666664,0.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Paraguay,5,1,3,1,3.0,2.0,43292.6,2.0,3.0,1.0,0.0,44756.0,42317.0,26643.0,26643.0,0.0,1.0,0.2,0.0,0.5,-0.5,-16649.6,-26643.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Portugal,4,1,2,1,7.0,1.0,56586.25,2.0,2.0,0.0,1.0,49994.5,63178.0,63644.0,0.0,63644.0,6.0,0.25,0.5,0.0,0.5,7057.75,63644.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Serbia,3,1,0,2,2.0,3.0,38321.0,2.0,1.0,1.0,0.0,38065.0,38833.0,38294.0,38294.0,0.0,-1.0,0.3333333333333333,0.0,0.5,-0.5,-27.0,-38294.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Slovakia,4,1,1,2,5.0,7.0,41472.0,2.0,2.0,0.0,1.0,42916.5,40027.5,53412.0,0.0,53412.0,-2.0,0.25,0.5,0.0,0.5,11940.0,53412.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Slovenia,3,1,1,1,3.0,3.0,37597.0,1.0,2.0,1.0,0.0,30325.0,41233.0,30325.0,30325.0,0.0,0.0,0.3333333333333333,0.0,1.0,-1.0,-7272.0,-30325.0,South Africa,Spain,32,64,3178856,0,0
2010.0,South Africa,3,1,1,1,3.0,5.0,55521.0,1.0,2.0,1.0,0.0,39415.0,63574.0,39415.0,39415.0,0.0,-2.0,0.3333333333333333,0.0,1.0,-1.0,-16106.0,-39415.0,South Africa,Spain,32,64,3178856,1,0
2010.0,Spain,7,6,0,1,8.0,2.0,60365.857142857145,4.0,3.0,4.0,2.0,60691.75,59931.333333333336,60018.0,60691.75,58670.5,6.0,0.8571428571428571,0.6666666666666666,1.0,-0.33333333333333337,-347.85714285714494,-2021.25,South Africa,Spain,32,64,3178856,0,1
2010.0,Switzerland,3,1,1,1,1.0,1.0,41789.0,2.0,1.0,1.0,0.0,48662.5,28042.0,62453.0,62453.0,0.0,0.0,0.3333333333333333,0.0,0.5,-0.5,20664.0,-62453.0,South Africa,Spain,32,64,3178856,0,0
2010.0,USA,4,1,2,1,5.0,5.0,38755.5,2.0,2.0,0.0,1.0,42109.5,35401.5,35827.0,0.0,35827.0,0.0,0.25,0.5,0.0,0.5,-2928.5,35827.0,South Africa,Spain,32,64,3178856,0,0
2010.0,Uruguay,7,3,2,2,11.0,8.0,50504.28571428572,2.0,5.0,2.0,1.0,38041.5,55489.4,35560.0,38041.5,30597.0,3.0,0.42857142857142855,0.2,1.0,-0.8,-14944.285714285717,-7444.5,South Africa,Spain,32,64,3178856,0,0
2014.0,Algeria,5,1,1,3,8.0,9.0,46281.0,4.0,1.0,1.0,0.0,49766.0,39311.0,42732.0,42732.0,0.0,-1.0,0.2,0.0,0.25,-0.25,-3549.0,-42732.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Argentina,11,7,2,2,10.0,5.0,65031.181818181816,5.0,6.0,1.0,6.0,63859.0,66008.0,62761.857142857145,43285.0,66008.0,5.0,0.6363636363636364,1.0,0.2,0.8,-2269.3246753246713,22723.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Australia,3,0,0,3,3.0,9.0,40842.333333333336,1.0,2.0,0.0,0.0,40275.0,41126.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,-40842.333333333336,0.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Belgium,7,5,0,2,8.0,5.0,61653.142857142855,3.0,4.0,1.0,4.0,66166.33333333333,58268.25,58894.0,61397.0,58268.25,3.0,0.7142857142857143,1.0,0.3333333333333333,0.6666666666666667,-2759.142857142855,-3128.75,Brazil,Germany,32,64,3386810,0,0
2014.0,Brazil,11,4,3,4,15.0,26.0,61819.90909090909,1.0,10.0,1.0,3.0,69112.0,61090.7,62974.75,69112.0,60929.0,-11.0,0.36363636363636365,0.3,1.0,-0.7,1154.8409090909117,-8183.0,Brazil,Germany,32,64,3386810,1,0
2014.0,Cameroon,3,0,0,3,1.0,9.0,49436.666666666664,1.0,2.0,0.0,0.0,39216.0,54547.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,-49436.666666666664,0.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Chile,5,2,2,1,7.0,5.0,58560.0,4.0,1.0,1.0,1.0,63131.25,40275.0,57188.0,74101.0,40275.0,2.0,0.4,1.0,0.25,0.75,-1372.0,-33826.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Colombia,7,5,0,2,15.0,6.0,62079.142857142855,3.0,4.0,1.0,4.0,53674.666666666664,68382.5,62774.0,40340.0,68382.5,9.0,0.7142857142857143,1.0,0.3333333333333333,0.6666666666666667,694.8571428571449,28042.5,Brazil,Germany,32,64,3386810,0,0
2014.0,Costa Rica,7,2,5,0,6.0,3.0,48804.142857142855,4.0,3.0,2.0,0.0,50330.5,46769.0,49482.0,49482.0,0.0,3.0,0.2857142857142857,0.0,0.5,-0.5,677.8571428571449,-49482.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Croatia,3,1,0,2,6.0,6.0,47765.666666666664,2.0,1.0,1.0,0.0,51042.5,41212.0,39982.0,39982.0,0.0,0.0,0.3333333333333333,0.0,0.5,-0.5,-7783.666666666664,-39982.0,Brazil,Germany,32,64,3386810,0,0
2014.0,C�te d'Ivoire,3,1,0,2,4.0,5.0,56036.666666666664,2.0,1.0,0.0,1.0,63921.5,40267.0,40267.0,0.0,40267.0,-1.0,0.3333333333333333,1.0,0.0,1.0,-15769.666666666664,40267.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Ecuador,3,1,1,1,3.0,3.0,60441.333333333336,2.0,1.0,1.0,0.0,53787.5,73749.0,39224.0,39224.0,0.0,0.0,0.3333333333333333,0.0,0.5,-0.5,-21217.333333333336,-39224.0,Brazil,Germany,32,64,3386810,0,0
2014.0,England,3,0,1,2,2.0,4.0,53399.333333333336,2.0,1.0,0.0,0.0,60199.0,39800.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-53399.333333333336,0.0,Brazil,Germany,32,64,3386810,0,0
2014.0,France,7,4,1,2,12.0,4.0,64572.57142857143,2.0,5.0,1.0,3.0,62376.0,65451.2,57444.75,51003.0,59592.0,8.0,0.5714285714285714,0.6,0.5,0.09999999999999998,-7127.8214285714275,8589.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Germany,11,10,1,0,29.0,6.0,62979.555555555555,5.0,6.0,5.0,5.0,61327.6,65044.5,63399.375,61327.6,66852.33333333333,23.0,0.9090909090909091,0.8333333333333334,1.0,-0.16666666666666663,419.81944444444525,5524.73333333333,Brazil,Germany,32,64,3386810,0,1
2014.0,Ghana,3,0,1,2,4.0,6.0,55640.333333333336,2.0,1.0,0.0,0.0,63580.5,39760.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-55640.333333333336,0.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Greece,5,1,3,1,4.0,6.0,47647.6,4.0,1.0,0.0,1.0,44785.75,59095.0,59095.0,0.0,59095.0,-2.0,0.2,1.0,0.0,1.0,11447.400000000001,59095.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Honduras,3,0,0,3,1.0,8.0,40852.666666666664,1.0,2.0,0.0,0.0,43012.0,39773.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,-40852.666666666664,0.0,Brazil,Germany,32,64,3386810,0,0
2014.0,IR Iran,3,0,1,2,1.0,4.0,48263.333333333336,2.0,1.0,0.0,0.0,52854.5,39081.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-48263.333333333336,0.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Italy,3,1,0,2,2.0,3.0,39930.333333333336,1.0,2.0,1.0,0.0,39800.0,39995.5,39800.0,39800.0,0.0,-1.0,0.3333333333333333,0.0,1.0,-1.0,-130.33333333333576,-39800.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Japan,3,0,1,2,2.0,6.0,40030.666666666664,1.0,2.0,0.0,0.0,40267.0,39912.5,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,-40030.666666666664,0.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Korea Republic,3,0,1,2,3.0,6.0,47244.0,1.0,2.0,0.0,0.0,37603.0,52064.5,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-47244.0,0.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Mexico,5,2,1,2,6.0,5.0,51680.8,4.0,1.0,1.0,1.0,54797.0,39216.0,40214.0,41212.0,39216.0,1.0,0.4,1.0,0.25,0.75,-11466.800000000003,-1996.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Netherlands,11,7,4,0,20.0,5.0,57876.36363636364,4.0,7.0,4.0,3.0,56779.5,58503.142857142855,58249.71428571428,56779.5,60210.0,15.0,0.6363636363636364,0.42857142857142855,1.0,-0.5714285714285714,373.3506493506429,3430.5,Brazil,Germany,32,64,3386810,0,0
2014.0,Nigeria,5,1,1,3,3.0,7.0,51725.8,3.0,2.0,0.0,1.0,58281.666666666664,41892.0,40499.0,0.0,40499.0,-4.0,0.2,0.5,0.0,0.5,-11226.800000000003,40499.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Portugal,3,1,1,1,4.0,7.0,52914.666666666664,2.0,1.0,0.0,1.0,45602.0,67540.0,67540.0,0.0,67540.0,-3.0,0.3333333333333333,1.0,0.0,1.0,14625.333333333336,67540.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Russia,3,0,2,1,2.0,3.0,50244.333333333336,2.0,1.0,0.0,0.0,56565.0,37603.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-50244.333333333336,0.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Spain,3,1,0,2,4.0,7.0,53883.0,1.0,2.0,1.0,0.0,39375.0,61137.0,39375.0,39375.0,0.0,-3.0,0.3333333333333333,0.0,1.0,-1.0,-14508.0,-39375.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Switzerland,5,2,0,3,7.0,8.0,57237.2,3.0,2.0,1.0,1.0,55610.666666666664,59677.0,54336.5,40322.0,68351.0,-1.0,0.4,0.5,0.3333333333333333,0.16666666666666669,-2900.699999999997,28029.0,Brazil,Germany,32,64,3386810,0,0
2014.0,USA,5,1,1,3,6.0,8.0,44842.6,3.0,2.0,1.0,0.0,47404.666666666664,40999.5,39760.0,39760.0,0.0,-2.0,0.2,0.0,0.3333333333333333,-0.3333333333333333,-5082.5999999999985,-39760.0,Brazil,Germany,32,64,3386810,0,0
2014.0,Uruguay,5,2,0,3,4.0,8.0,61713.6,3.0,2.0,1.0,1.0,62438.0,60627.0,51140.5,39706.0,62575.0,-4.0,0.4,0.5,0.3333333333333333,0.16666666666666669,-10573.099999999999,22869.0,Brazil,Germany,32,64,3386810,0,0
2014.0,"rn"">Bosnia and Herzegovina",3,1,0,2,4.0,4.0,54416.0,2.0,1.0,0.0,1.0,57618.5,48011.0,48011.0,0.0,48011.0,0.0,0.3333333333333333,1.0,0.0,1.0,-6405.0,48011.0,Brazil,Germany,32,64,3386810,0,0
